id,image_id,category_id,bbox,segmentation,area,file_name,width,height,attributes
386,19,15,"[58.1696662902832, 36.47344207763672, 65.77198791503906, 46.140953063964844]",[],3034.7822073114803,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
387,19,62,"[34.04161834716797, 80.98684692382812, 75.12828063964844, 22.34522247314453]",[],1678.7581449177815,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
388,19,62,"[26.34188461303711, 31.10273551940918, 52.2090950012207, 57.65980529785156]",[],3010.366252547421,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
389,19,62,"[15.320068359375, 1.554897427558899, 117.42155456542969, 102.75679016113281]",[],12065.862042873865,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
390,19,62,"[103.71011352539062, 25.50010108947754, 38.289886474609375, 77.16472625732422]",[],2954.6286082372535,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
391,19,62,"[0.0, 8.165887832641602, 33.11380386352539, 91.72412872314453]",[],3037.3348080909636,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
392,19,15,"[25.23081398010254, 32.059486389160156, 92.54952239990234, 13.40041732788086]",[],1240.202223654749,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
393,19,79,"[16.935245513916016, 4.270648002624512, 115.43977355957031, 95.62142944335938]",[],11038.516162383836,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
394,19,15,"[26.239591598510742, 34.39469909667969, 52.57862091064453, 49.41272735595703]",[],2598.0530598098994,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
395,19,72,"[18.005475997924805, 2.1520004272460938, 114.17840576171875, 84.41148376464844]",[],9637.968644228764,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
396,19,67,"[32.92348098754883, 83.63580322265625, 76.98162841796875, 20.752418518066406]",[],1597.5549711319618,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
397,19,15,"[38.06415939331055, 18.71283531188965, 91.216064453125, 26.149980545043945]",[],2385.2983108446933,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
398,19,62,"[83.46781921386719, 7.319197654724121, 55.848388671875, 96.85586547851562]",[],5409.244020394981,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
399,19,15,"[32.732643127441406, 80.09285736083984, 76.6478042602539, 22.966934204101562]",[],1760.365077334107,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
400,19,1,"[60.17656707763672, 24.087413787841797, 14.365669250488281, 10.516952514648438]",[],151.08306134853046,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
401,19,62,"[26.354150772094727, 30.765634536743164, 47.48750305175781, 13.626474380493164]",[],647.0872437283688,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
402,19,15,"[16.484172821044922, 0.7734620571136475, 117.42056274414062, 68.74635314941406]",[],8072.235473411623,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
403,19,62,"[56.13028335571289, 40.878257751464844, 61.36715316772461, 59.450721740722656]",[],3648.3215469947027,1634016612912_Steel Cupboard for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
404,20,62,"[94.85922241210938, 20.526456832885742, 45.81317138671875, 59.01921081542969]",[],2703.857220196165,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
405,20,1,"[133.67330932617188, 25.072397232055664, 8.005172729492188, 50.01976013183594]",[],400.4168197431136,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
406,20,1,"[130.71327209472656, 24.95573616027832, 10.98834228515625, 14.950380325317383]",[],164.27989630785305,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
407,20,1,"[125.05659484863281, 19.65508460998535, 15.966995239257812, 54.44065856933594]",[],869.253736198647,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
408,20,18,"[8.477604866027832, 18.33387565612793, 117.2622299194336, 49.167327880859375]",[],5765.47050648951,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
409,20,21,"[95.10172271728516, 22.136676788330078, 45.594947814941406, 49.32831954956055]",[],2249.122155660967,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
410,20,1,"[128.2380828857422, 25.295068740844727, 13.684112548828125, 33.34593963623047]",[],456.3095910286065,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
411,20,1,"[0.0, 16.380701065063477, 26.420392990112305, 33.86060333251953]",[],894.6104469274724,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
412,20,62,"[91.58295440673828, 37.879112243652344, 14.171684265136719, 36.44922637939453]",[],516.5469279572717,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
413,20,18,"[97.738037109375, 23.213905334472656, 42.57865905761719, 45.21277618408203]",[],1925.099382190383,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
414,20,62,"[94.63870239257812, 21.30250358581543, 24.94725799560547, 53.293724060058594]",[],1329.5322836728883,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
415,20,65,"[0.0, 13.576210975646973, 140.96922302246094, 78.8371810913086]",[],11113.616163722822,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
416,20,15,"[6.738786220550537, 30.99093246459961, 128.3173370361328, 39.791690826416016]",[],5105.963803010818,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
417,20,19,"[94.12895965576172, 20.186630249023438, 47.05292510986328, 57.661773681640625]",[],2713.155118744122,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
418,20,62,"[115.33644104003906, 30.88715362548828, 24.514251708984375, 45.02882385253906]",[],1103.847922080662,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
419,20,1,"[128.58740234375, 28.379974365234375, 11.013885498046875, 10.140365600585938]",[],111.68482563318685,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
420,20,1,"[125.34684753417969, 23.296545028686523, 15.50537109375, 23.290727615356445]",[],361.1313747195527,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
421,20,21,"[6.072865962982178, 17.205684661865234, 123.1781234741211, 52.68999099731445]",[],6490.2542169175285,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
422,20,15,"[91.8110580444336, 34.52180862426758, 48.43047332763672, 40.31391525268555]",[],1952.4219973777945,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
423,20,15,"[48.20437240600586, 61.53153610229492, 35.08729934692383, 7.886623382568359]",[],276.720315460625,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
424,20,1,"[134.59628295898438, 23.878704071044922, 7.403717041015625, 27.049522399902344]",[],200.26700994349085,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
425,20,1,"[136.26339721679688, 24.949840545654297, 5.6473236083984375, 15.117900848388672]",[],85.37567837053211,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
426,20,1,"[87.87203216552734, 44.96745300292969, 10.888671875, 28.624778747558594]",[],311.685823276639,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
427,20,1,"[126.93278503417969, 9.048345565795898, 15.067214965820312, 42.049346923828125]",[],633.5665492736734,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
428,20,1,"[127.46943664550781, 0.5639974474906921, 14.530563354492188, 31.68544578552246]",[],460.4073774018616,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
429,20,1,"[92.56169128417969, 19.487728118896484, 48.71405029296875, 46.7641716003418]",[],2278.072207248071,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
430,20,63,"[8.843219757080078, 16.271427154541016, 127.49461364746094, 52.48240280151367]",[],6691.223668469407,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
431,20,1,"[3.5618274211883545, 17.914100646972656, 78.18299865722656, 35.4786262512207]",[],2773.8253885594313,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
432,20,67,"[0.8334117531776428, 20.657791137695312, 141.15423583984375, 78.14860534667969]",[],11031.006669660099,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
433,20,20,"[94.61022186279297, 25.325063705444336, 44.99005889892578, 46.56969451904297]",[],2095.1732993167243,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
434,20,1,"[130.83807373046875, 30.29486656188965, 6.2109832763671875, 6.080595016479492]",[],37.76647395771579,1634024242351_Black Teakwood Sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
435,21,62,"[2.754626989364624, 13.827134132385254, 67.42628479003906, 84.94852447509766]",[],5727.763403751538,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
436,21,62,"[48.783729553222656, 10.766434669494629, 39.53429412841797, 81.83709716796875]",[],3235.3718700543977,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
437,21,62,"[70.86520385742188, 4.881378650665283, 49.518524169921875, 65.24979400634766]",[],3231.07350158575,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
438,21,62,"[18.674358367919922, 7.916255474090576, 89.88272094726562, 79.22657012939453]",[],7121.099694549339,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
439,21,62,"[72.63168334960938, 25.31399917602539, 35.06852722167969, 53.797183990478516]",[],1886.5880112198065,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
440,21,62,"[26.441280364990234, 16.147397994995117, 35.701515197753906, 76.22811889648438]",[],2721.4593452790286,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
441,21,67,"[7.92869234085083, 43.95721435546875, 74.83023071289062, 58.59809875488281]",[],4384.90924916463,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
442,21,62,"[55.90259552001953, 45.01405334472656, 34.56398010253906, 50.31004333496094]",[],1738.9153367874678,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
443,21,62,"[30.481794357299805, 12.885231018066406, 47.03221130371094, 61.883750915527344]",[],2910.529649325297,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
444,21,62,"[109.01435852050781, 32.67751693725586, 14.408164978027344, 30.449649810791016]",[],438.72357799703605,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
445,21,62,"[60.53964614868164, 3.289401054382324, 70.82339477539062, 38.87145233154297]",[],2753.008213969646,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
446,21,62,"[84.84645080566406, 22.927658081054688, 37.58793640136719, 45.30885314941406]",[],1703.0662905990612,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
447,21,62,"[87.91059875488281, 3.0114758014678955, 50.239166259765625, 56.51739501953125]",[],2839.38680495508,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
448,21,62,"[25.384281158447266, 49.477840423583984, 43.05918502807617, 47.512393951416016]",[],2045.8449622808694,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
449,21,72,"[71.74260711669922, 2.654204845428467, 45.04461669921875, 36.344749450683594]",[],1637.1353080351837,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
450,21,62,"[52.577796936035156, 6.699425220489502, 54.91474914550781, 52.89121627807617]",[],2904.5078739113524,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
451,21,67,"[19.288949966430664, 38.56876754760742, 108.73482513427734, 62.754093170166016]",[],6823.55534731815,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
452,21,62,"[116.8065414428711, 25.470815658569336, 22.14136505126953, 34.54685974121094]",[],764.9146329051582,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
453,21,67,"[58.218727111816406, 39.61580276489258, 42.2508544921875, 52.45614242553711]",[],2216.316840842832,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
454,21,67,"[73.53913879394531, 34.93978500366211, 37.364768981933594, 45.900699615478516]",[],1715.0690372414829,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
455,21,62,"[37.156131744384766, 45.49367904663086, 46.485469818115234, 57.34328842163086]",[],2665.629703195198,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
456,21,62,"[81.68204498291016, 38.86420822143555, 24.355377197265625, 44.68985366821289]",[],1088.4382429799298,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
457,21,72,"[93.95178985595703, 2.4027204513549805, 22.001007080078125, 29.899860382080078]",[],657.8270399594912,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
458,21,67,"[54.986671447753906, 20.37490463256836, 79.79222869873047, 71.31837463378906]",[],5690.652059201035,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
459,21,62,"[98.88496398925781, 28.174602508544922, 32.81105041503906, 39.00249099731445]",[],1279.7126984249917,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
460,21,67,"[34.74931335449219, 45.743961334228516, 52.59211730957031, 43.40937423706055]",[],2282.9909022105276,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
461,21,62,"[110.2382583618164, 3.5576159954071045, 30.19232940673828, 53.02342224121094]",[],1600.9006305792136,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
462,21,67,"[79.23285675048828, 26.29022216796875, 49.68103790283203, 51.714027404785156]",[],2569.2065556052257,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
463,21,62,"[39.305763244628906, 31.529996871948242, 30.714393615722656, 49.93293762207031]",[],1533.659900513594,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
464,21,62,"[39.65943908691406, 28.05894660949707, 84.50688171386719, 70.96681213378906]",[],5997.183998600347,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
465,21,67,"[103.76771545410156, 27.51749038696289, 33.620849609375, 38.03762435913086]",[],1278.8572480762377,1634013230651_PIYESTRA Hybrid Chair for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
